date,module,country,category_id,app_id,keyword,metric_name,metric_value,notes
2026-09-01,chart_entry,gb,6013,6768828918,,newapplications_rank,7,EasyFitPro | new_entrant=False
2026-09-01,chart_entry,gb,6013,6782311082,,newapplications_rank,8,FitBrothers | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785582236,,newapplications_rank,9,Ready For Real Life | new_entrant=False
2026-09-01,chart_entry,gb,6013,6777166655,,newapplications_rank,10,Ringdown: Switchboard Puzzle | new_entrant=False
2026-09-01,chart_entry,gb,6013,6748061105,,newapplications_rank,11,Smart lD Photo Expert | new_entrant=False
2026-09-01,chart_entry,gb,6013,6782016971,,newapplications_rank,12,Junglee Coupon:Deals GiftCards | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785767698,,newapplications_rank,13,SplitPDF -iReadPDF | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785703012,,newapplications_rank,14,Vinyl Folders | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788268925,,newapplications_rank,15,国内旅行業務取扱管理者 2026年版 問題集 一問一答・模試 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6779643142,,newapplications_rank,16,Alamal (Vendor) | new_entrant=False
2026-09-01,chart_entry,gb,6013,6781886197,,newapplications_rank,17,Nevelo | new_entrant=False
2026-09-01,chart_entry,gb,6013,6783389300,,newapplications_rank,18,Aivolit POS | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787373182,,newapplications_rank,19,bob: study & focus | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788787015,,newapplications_rank,20,Retatrutide Tracker - RetaPal | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787824728,,newapplications_rank,21,Cyber Core Manage | new_entrant=False
2026-09-01,chart_entry,gb,6013,6784849714,,newapplications_rank,22,TopupAFG - Top Up Afghanistan | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787368326,,newapplications_rank,23,PromptG - AI Image Prompts | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787404434,,newapplications_rank,24,The HDCA App | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788356167,,newapplications_rank,25,ランバイクタイマー | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786511513,,newapplications_rank,26,物慧云 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787623874,,newapplications_rank,27,Wakuru | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787350926,,newapplications_rank,28,Deckwise: Flashcards | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787700159,,newapplications_rank,29,成绩分数复盘-学生考试记录 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6762241727,,newapplications_rank,30,MixMates Listener | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787264089,,newapplications_rank,31,Sushi Pittari: Conveyor Math | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786244483,,newapplications_rank,32,Baker's Note: Bread Recipes | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787344144,,newapplications_rank,33,ハチぶん昆虫探検隊 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787749511,,newapplications_rank,34,個人情報保護士 2026年版 問題集 一問一答・模試 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6781130779,,newapplications_rank,35,Christian History Daily | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785829309,,newapplications_rank,36,Verbi Rektio – Finnish Verbs | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787160415,,newapplications_rank,37,DeutschTrainer | new_entrant=False
2026-09-01,chart_entry,gb,6013,6783060211,,newapplications_rank,38,Boredly: I am bored | new_entrant=False
2026-09-01,chart_entry,gb,6013,6782207116,,newapplications_rank,39,Buy Mangoes | new_entrant=False
2026-09-01,chart_entry,gb,6013,6771440250,,newapplications_rank,40,Festa - Events Malta | new_entrant=False
2026-09-01,chart_entry,gb,6013,6782867707,,newapplications_rank,41,The Tiny Chest: Baby Wardrobe | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788279708,,newapplications_rank,42,Sinbad Chinese: Learn Words | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787331304,,newapplications_rank,43,Blindle: Daily Word Puzzle | new_entrant=False
2026-09-01,chart_entry,gb,6013,6784034642,,newapplications_rank,44,epCaregiver | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786966525,,newapplications_rank,45,Plantshelf | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788735325,,newapplications_rank,46,ViyoTech | new_entrant=False
2026-09-01,chart_entry,gb,6013,6758901191,,newapplications_rank,47,MonkeySSH | new_entrant=False
2026-09-01,chart_entry,gb,6013,6777010060,,newapplications_rank,48,PlacePod | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788192857,,newapplications_rank,49,Swipe Blur: Face & Screenshot | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787364362,,newapplications_rank,50,Mihrab: Quran & Prayer | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786464405,,newapplications_rank,51,Sonr | new_entrant=False
2026-09-01,chart_entry,gb,6013,6780234068,,newapplications_rank,52,aethersmart 2.0 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786734061,,newapplications_rank,53,Trackd.tv | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788009228,,newapplications_rank,54,BlockFeast | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785265365,,newapplications_rank,55,Taxi official account | new_entrant=False
2026-09-01,chart_entry,gb,6013,6776418678,,newapplications_rank,56,MyTrip | Travel Smarter | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787380694,,newapplications_rank,57,Nhat Sync Gambit | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785003883,,newapplications_rank,58,HomeSwipe | new_entrant=False
2026-09-01,chart_entry,gb,6013,6777539164,,newapplications_rank,59,TidySpot: Home Inventory | new_entrant=False
2026-09-01,chart_entry,gb,6013,6783854806,,newapplications_rank,60,Khmer PenPal | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786803983,,newapplications_rank,61,Golazo Breaker: Soccer Bricks | new_entrant=False
2026-09-01,chart_entry,gb,6013,6781108216,,newapplications_rank,62,Nuzzle – Local Dog Communities | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787094058,,newapplications_rank,63,Gloam: Screen Time | new_entrant=False
2026-09-01,chart_entry,gb,6013,6761960918,,newapplications_rank,64,FairPay: Scan and Split | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787367921,,newapplications_rank,65,Quick Sort: Brain Puzzle Game | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786653811,,newapplications_rank,66,КимЧи Бар | Курск | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786874114,,newapplications_rank,67,Empire Athletics 24/7 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787685665,,newapplications_rank,68,Blindfold Cow Stickers | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788102382,,newapplications_rank,69,Balnce App | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788432176,,newapplications_rank,70,TUFFCORE Fitness | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787136617,,newapplications_rank,71,Viking Row | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785077045,,newapplications_rank,72,Chartflow | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785323264,,newapplications_rank,73,MyLocalBuddy | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788110556,,newapplications_rank,74,霓虹裂隙：零号信标 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6762562649,,newapplications_rank,75,GotoGo | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788421393,,newapplications_rank,76,敷金・退去費用 どっち負担？チェック帳 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6783265122,,newapplications_rank,77,cozyconnect | new_entrant=False
2026-09-01,chart_entry,gb,6013,6760594743,,newapplications_rank,78,Tickitat | new_entrant=False
2026-09-01,chart_entry,gb,6013,6768354401,,newapplications_rank,79,撃沈 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787165922,,newapplications_rank,80,Bara's Deli | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785107322,,newapplications_rank,81,Gooya: Wedding & Events Camera | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787669967,,newapplications_rank,82,小藍書 | Siulamsu | new_entrant=False
2026-09-01,chart_entry,gb,6013,6777525268,,newapplications_rank,83,Conecta Oficina | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788006405,,newapplications_rank,84,Miyahead | new_entrant=False
2026-09-01,chart_entry,gb,6013,6784455673,,newapplications_rank,85,أثر | الدعاء للمتوفين | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787705141,,newapplications_rank,86,清醒龙骑士 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6782220605,,newapplications_rank,87,The Core Room | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787436694,,newapplications_rank,88,エックス線作業主任者 試験対策｜問題集 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788507243,,newapplications_rank,89,Kimá Jewish Lunar-Solar Clock | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786114311,,newapplications_rank,90,NoBounds | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786301152,,newapplications_rank,91,Munch Munch: Your food score | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788363284,,newapplications_rank,92,夜間点検簿：しずみ野団地 | new_entrant=False
2026-09-01,chart_entry,gb,6013,6762649751,,newapplications_rank,93,Glown | new_entrant=False
2026-09-01,chart_entry,gb,6013,6783462285,,newapplications_rank,94,F. BINSABBAR Membership | new_entrant=False
2026-09-01,chart_entry,gb,6013,6785312903,,newapplications_rank,95,Grandma Wisdom | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788883822,,newapplications_rank,96,Splitto - Dela notan smidigt | new_entrant=False
2026-09-01,chart_entry,gb,6013,6774954733,,newapplications_rank,97,Qmentr | new_entrant=False
2026-09-01,chart_entry,gb,6013,6788771893,,newapplications_rank,98,Лунная Призма | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786026778,,newapplications_rank,99,Moonwater | new_entrant=False
2026-09-01,chart_entry,gb,6013,6786781719,,newapplications_rank,100,Segnapunti - Giochi di Carte | new_entrant=False
2026-09-01,chart_entry,gb,6013,6787668730,,newapplications_rank,101,과제레이더 | new_entrant=False
2026-09-01,chart_entry,gb,6007,6448311069,,topfreeapplications_rank,1,ChatGPT | new_entrant=False
2026-09-01,chart_entry,gb,6007,983156458,,topfreeapplications_rank,2,Microsoft Authenticator | new_entrant=False
2026-09-01,chart_entry,gb,6007,6473753684,,topfreeapplications_rank,3,Claude by Anthropic | new_entrant=False
2026-09-01,chart_entry,gb,6007,6451431247,,topfreeapplications_rank,4,Dola: Smart AI Assistant | new_entrant=False
2026-09-01,chart_entry,gb,6007,6477489729,,topfreeapplications_rank,5,Google Gemini | new_entrant=False
2026-09-01,chart_entry,gb,6007,422689480,,topfreeapplications_rank,6,Gmail - Email by Google | new_entrant=False
2026-09-01,chart_entry,gb,6007,951937596,,topfreeapplications_rank,7,Microsoft Outlook | new_entrant=False
2026-09-01,chart_entry,gb,6007,1370293473,,topfreeapplications_rank,8,VPN - Super Unlimited Proxy ™ | new_entrant=False
2026-09-01,chart_entry,gb,6007,6670324846,,topfreeapplications_rank,9,Grok - AI Assistant | new_entrant=False
2026-09-01,chart_entry,gb,6007,1558240027,,topfreeapplications_rank,10,Meta AI | new_entrant=False
2026-09-01,chart_entry,gb,6007,507874739,,topfreeapplications_rank,11,Google Drive – online backup | new_entrant=False
2026-09-01,chart_entry,gb,6007,909319292,,topfreeapplications_rank,12,Google Calendar: Get Organised | new_entrant=False
2026-09-01,chart_entry,gb,6007,586447913,,topfreeapplications_rank,13,Microsoft Word | new_entrant=False
2026-09-01,chart_entry,gb,6007,541164041,,topfreeapplications_rank,14,Microsoft Copilot | new_entrant=False
2026-09-01,chart_entry,gb,6007,1391782046,,topfreeapplications_rank,15,Surfshark VPN: Fast & Secure | new_entrant=False
2026-09-01,chart_entry,gb,6007,842849113,,topfreeapplications_rank,16,Google Sheets | new_entrant=False
2026-09-01,chart_entry,gb,6007,842842640,,topfreeapplications_rank,17,Google Docs | new_entrant=False
2026-09-01,chart_entry,gb,6007,983980808,,topfreeapplications_rank,18,Yoti - Your digital identity | new_entrant=False
2026-09-01,chart_entry,gb,6007,6443686328,,topfreeapplications_rank,19,Link to Windows | new_entrant=False
2026-09-01,chart_entry,gb,6007,477537958,,topfreeapplications_rank,20,Microsoft OneDrive | new_entrant=False
2026-09-01,chart_entry,gb,6007,469284907,,topfreeapplications_rank,21,HP | new_entrant=False
2026-09-01,chart_entry,gb,6007,586683407,,topfreeapplications_rank,22,Microsoft Excel | new_entrant=False
2026-09-01,chart_entry,gb,6007,952578473,,topfreeapplications_rank,23,TimeTree: Shared Calendar | new_entrant=False
2026-09-01,chart_entry,gb,6007,1569379048,,topfreeapplications_rank,24,WeTransfer: Transfer Files | new_entrant=False
2026-09-01,chart_entry,gb,6007,327630330,,topfreeapplications_rank,25,Dropbox: Cloud File Storage | new_entrant=False
2026-09-01,chart_entry,gb,6007,577586159,,topfreeapplications_rank,26,Yahoo Mail - Organised Email | new_entrant=False
2026-09-01,chart_entry,gb,6007,1358107315,,topfreeapplications_rank,27,Ringtones Maker - the ring app | new_entrant=False
2026-09-01,chart_entry,gb,6007,1523682319,,topfreeapplications_rank,28,Widgetsmith | new_entrant=False
2026-09-01,chart_entry,gb,6007,6794501026,,topfreeapplications_rank,29,Grok Bot | new_entrant=False
2026-09-01,chart_entry,gb,6007,388627783,,topfreeapplications_rank,30,CamScanner - PDF Scanner App | new_entrant=False
2026-09-01,chart_entry,gb,6007,1232780281,,topfreeapplications_rank,31,"Notion: notes, tasks, AI | new_entrant=False"
2026-09-01,chart_entry,gb,6007,586449534,,topfreeapplications_rank,32,Microsoft PowerPoint | new_entrant=False
2026-09-01,chart_entry,gb,6007,6745890037,,topfreeapplications_rank,33,Super Fast VPN・Unlimited Proxy | new_entrant=False
2026-09-01,chart_entry,gb,6007,6446116532,,topfreeapplications_rank,34,MindNode: Mind Map & Outline | new_entrant=False
2026-09-01,chart_entry,gb,6007,1509453185,,topfreeapplications_rank,35,TeraBox: 1TB Cloud & AI Space | new_entrant=False
2026-09-01,chart_entry,gb,6007,979659905,,topfreeapplications_rank,36,Encrypted Email - Proton Mail | new_entrant=False
2026-09-01,chart_entry,gb,6007,6757661674,,topfreeapplications_rank,37,SocialLite-Block Reels&Shorts | new_entrant=False
2026-09-01,chart_entry,gb,6007,1570134612,,topfreeapplications_rank,38,Translator GO: AI Translate | new_entrant=False
2026-09-01,chart_entry,gb,6007,1658377526,,topfreeapplications_rank,39,Chatbot AI Assistant - Genie | new_entrant=False
2026-09-01,chart_entry,gb,6007,1497465230,,topfreeapplications_rank,40,Opal: Screen Time Control | new_entrant=False
2026-09-01,chart_entry,gb,6007,1668000334,,topfreeapplications_rank,41,Perplexity - AI Search & Chat | new_entrant=False
2026-09-01,chart_entry,gb,6007,1478345385,,topfreeapplications_rank,42,Study Bunny: Focus Timer | new_entrant=False
2026-09-01,chart_entry,gb,6007,1612822001,,topfreeapplications_rank,43,Private VPN Proxy - Easy Start | new_entrant=False
2026-09-01,chart_entry,gb,6007,345323231,,topfreeapplications_rank,44,Microsoft Bing Search | new_entrant=False
2026-09-01,chart_entry,gb,6007,1669007652,,topfreeapplications_rank,45,AI Chatbot - Nova | new_entrant=False
2026-09-01,chart_entry,gb,6007,6444708069,,topfreeapplications_rank,46,Word Office:Edit Word Document | new_entrant=False
2026-09-01,chart_entry,gb,6007,879478102,,topfreeapplications_rank,47,Google Slides | new_entrant=False
2026-09-01,chart_entry,gb,6007,1177964608,,topfreeapplications_rank,48,TOR Browser: OrNET Onion + VPN | new_entrant=False
2026-09-01,chart_entry,gb,6007,6670175056,,topfreeapplications_rank,49,Summary - AI Note Taker | new_entrant=False
2026-09-01,chart_entry,gb,6007,1129435228,,topfreeapplications_rank,50,VPN Windscribe: Fast & Secure | new_entrant=False
2026-09-01,chart_entry,gb,6007,725215120,,topfreeapplications_rank,51,"SHAREit: Transfer, Share Files | new_entrant=False"
2026-09-01,chart_entry,gb,6007,1365309175,,topfreeapplications_rank,52,Turbo VPN Private Browser | new_entrant=False
2026-09-01,chart_entry,gb,6007,1099748482,,topfreeapplications_rank,53,Spaces: Follow Businesses | new_entrant=False
2026-09-01,chart_entry,gb,6007,6755107873,,topfreeapplications_rank,54,DSeek - Your AI Assistant | new_entrant=False
2026-09-01,chart_entry,gb,6007,1025707485,,topfreeapplications_rank,55,VPN Proxy Master - Unlimited | new_entrant=False
2026-09-01,chart_entry,gb,6007,1499198946,,topfreeapplications_rank,56,Structured: Daily Planner Todo | new_entrant=False
2026-09-01,chart_entry,gb,6007,706857885,,topfreeapplications_rank,57,MEGA: Encrypted Cloud Storage | new_entrant=False
2026-09-01,chart_entry,gb,6007,1250312807,,topfreeapplications_rank,58,X-VPN: VPN Fast & Secure | new_entrant=False
2026-09-01,chart_entry,gb,6007,1451784328,,topfreeapplications_rank,59,Google One | new_entrant=False
2026-09-01,chart_entry,gb,6007,1029207872,,topfreeapplications_rank,60,Google Keep - Notes and lists | new_entrant=False
2026-09-01,chart_entry,gb,6007,608834326,,topfreeapplications_rank,61,"Calendars・Daily Planner, To do | new_entrant=False"
2026-09-01,chart_entry,gb,6007,1438388363,,topfreeapplications_rank,62,Habit Tracker | new_entrant=False
2026-09-01,chart_entry,gb,6007,6759957263,,topfreeapplications_rank,63,Office Word: Edit Document | new_entrant=False
2026-09-01,chart_entry,gb,6007,1669513811,,topfreeapplications_rank,64,OneSearch: DeepSearch Finder | new_entrant=False
2026-09-01,chart_entry,gb,6007,983258067,,topfreeapplications_rank,65,Countdown: Event Countdown | new_entrant=False
2026-09-01,chart_entry,gb,6007,6737527615,,topfreeapplications_rank,66,Gemini Notebook | new_entrant=False
2026-09-01,chart_entry,gb,6007,1158877342,,topfreeapplications_rank,67,Grammarly: AI Keyboard & Voice | new_entrant=False
2026-09-01,chart_entry,gb,6007,1475531051,,topfreeapplications_rank,68,Ridmik Keyboard | new_entrant=False
2026-09-01,chart_entry,gb,6007,6736793117,,topfreeapplications_rank,69,Foqos - Tap to Block | new_entrant=False
2026-09-01,chart_entry,gb,6007,6758457625,,topfreeapplications_rank,70,Focustown: Pomodoro Timer | new_entrant=False
2026-09-01,chart_entry,gb,6007,1644737181,,topfreeapplications_rank,71,BePresent: Screen Time Tracker | new_entrant=False
2026-09-01,chart_entry,gb,6007,6744338972,,topfreeapplications_rank,72,Brainrot: Screen Time Control | new_entrant=False
2026-09-01,chart_entry,gb,6007,1666645584,,topfreeapplications_rank,73,Clever Cleaner: Photo Storage | new_entrant=False
2026-09-01,chart_entry,gb,6007,1091505266,,topfreeapplications_rank,74,Microsoft SharePoint | new_entrant=False
2026-09-01,chart_entry,gb,6007,410395246,,topfreeapplications_rank,75,Microsoft OneNote | new_entrant=False
2026-09-01,chart_entry,gb,6007,6497229487,,topfreeapplications_rank,76,Wispr Flow: AI Voice Keyboard | new_entrant=False
2026-09-01,chart_entry,gb,6007,6473046576,,topfreeapplications_rank,77,VPN FREE Fast Unlimited Proxy | new_entrant=False
2026-09-01,chart_entry,gb,6007,496889629,,topfreeapplications_rank,78,FamilyWall: Family Organizer | new_entrant=False
2026-09-01,chart_entry,gb,6007,6479373050,,topfreeapplications_rank,79,ElevenReader: Read Books Aloud | new_entrant=False
2026-09-01,chart_entry,gb,6007,1528940523,,topfreeapplications_rank,80,VPN - Fast VPN Super ™ | new_entrant=False
2026-09-01,chart_entry,gb,6007,1104165041,,topfreeapplications_rank,81,Supershift Shift Work Calendar | new_entrant=False
2026-09-01,chart_entry,gb,6007,1559479889,,topfreeapplications_rank,82,Chat Smith: AI Chatbot & Agent | new_entrant=False
2026-09-01,chart_entry,gb,6007,1661308505,,topfreeapplications_rank,83,ChatOn AI - Chat Bot Assistant | new_entrant=False
2026-09-01,chart_entry,gb,6007,1619382448,,topfreeapplications_rank,84,Google Form App | new_entrant=False
2026-09-01,chart_entry,gb,6007,1480220328,,topfreeapplications_rank,85,Tiimo: Daily To-Do List | new_entrant=False
2026-09-01,chart_entry,gb,6007,6448794069,,topfreeapplications_rank,86,Brick - Ditch Distractions | new_entrant=False
2026-09-01,chart_entry,gb,6007,1161727483,,topfreeapplications_rank,87,Vodafone Secure Net | new_entrant=False
2026-09-01,chart_entry,gb,6007,1209815023,,topfreeapplications_rank,88,Speechify – Text to Speech | new_entrant=False
2026-09-01,chart_entry,gb,6007,572688855,,topfreeapplications_rank,89,Todoist: To Do List & Calendar | new_entrant=False
2026-09-01,chart_entry,gb,6007,6782631621,,topfreeapplications_rank,90,Lotus VPN - Private Browser | new_entrant=False
2026-09-01,chart_entry,gb,6007,1541027222,,topfreeapplications_rank,91,ScreenZen- Screen Time Control | new_entrant=False
2026-09-01,chart_entry,gb,6007,364901807,,topfreeapplications_rank,92,Documents: File Manager & Docs | new_entrant=False
2026-09-01,chart_entry,gb,6007,626144601,,topfreeapplications_rank,93,TickTick:To-Do List & Calendar | new_entrant=False
2026-09-01,chart_entry,gb,6007,1212616790,,topfreeapplications_rank,94,Microsoft To Do | new_entrant=False
2026-09-01,chart_entry,gb,6007,1461747901,,topfreeapplications_rank,95,Mobile Scanner App - Scan PDF | new_entrant=False
2026-09-01,chart_entry,gb,6007,1552010191,,topfreeapplications_rank,96,Post Office EasyID | new_entrant=False
2026-09-01,chart_entry,gb,6007,6756182989,,topfreeapplications_rank,97,Countdown Widget: Days Until | new_entrant=False
2026-09-01,chart_entry,gb,6007,6759947633,,topfreeapplications_rank,98,Freaky AI Chat | new_entrant=False
2026-09-01,chart_entry,gb,6007,6754769854,,topfreeapplications_rank,99,Driving Test Cancellations UK | new_entrant=False
2026-09-01,chart_entry,gb,6007,430234732,,toppaidapplications_rank,1,Site Audit Pro | new_entrant=False
2026-09-01,chart_entry,gb,6007,6449003064,,toppaidapplications_rank,2,Goblin Tools | new_entrant=False
2026-09-01,chart_entry,gb,6007,6779987526,,toppaidapplications_rank,3,Parchment: Agenda & Daily Note | new_entrant=False
2026-09-01,chart_entry,gb,6007,6739263703,,toppaidapplications_rank,4,Unora | new_entrant=False
2026-09-01,chart_entry,gb,6007,904237743,,toppaidapplications_rank,5,Things 3 | new_entrant=False
2026-09-01,chart_entry,gb,6007,378503081,,toppaidapplications_rank,6,Groundwire: VoIP SIP Softphone | new_entrant=False
2026-09-01,chart_entry,gb,6007,390017969,,toppaidapplications_rank,7,Due - Reminders & Timers | new_entrant=False
2026-09-01,chart_entry,gb,6007,352000376,,toppaidapplications_rank,8,Shift Worker | new_entrant=False
2026-09-01,chart_entry,gb,6007,6749840287,,toppaidapplications_rank,9,Conduit: Open WebUI & AI | new_entrant=False
2026-09-01,chart_entry,gb,6007,1035689743,,toppaidapplications_rank,10,BusyCal: Calendar & Tasks | new_entrant=False
2026-09-01,chart_entry,gb,6007,1389771232,,toppaidapplications_rank,11,PLANBELLA - Planner App | new_entrant=False
2026-09-01,chart_entry,gb,6007,531198828,,toppaidapplications_rank,12,Amerigo - File Manager | new_entrant=False
2026-09-01,chart_entry,gb,6007,1672085276,,toppaidapplications_rank,13,Aiko | new_entrant=False
2026-09-01,chart_entry,gb,6007,1489470545,,toppaidapplications_rank,14,iFacialMocap | new_entrant=False
2026-09-01,chart_entry,gb,6007,972387337,,toppaidapplications_rank,15,Scrivener | new_entrant=False
2026-09-01,chart_entry,gb,6007,775737172,,toppaidapplications_rank,16,iA Writer | new_entrant=False
2026-09-01,chart_entry,gb,6007,6738342400,,toppaidapplications_rank,17,Tampermonkey | new_entrant=False
2026-09-01,chart_entry,gb,6007,1085978097,,toppaidapplications_rank,18,Pythonista 3 | new_entrant=False
2026-09-01,chart_entry,gb,6007,777310222,,toppaidapplications_rank,19,GoodReader PDF Editor & Viewer | new_entrant=False
2026-09-01,chart_entry,gb,6007,1438243180,,toppaidapplications_rank,20,Dark Reader for Safari | new_entrant=False
2026-09-01,chart_entry,gb,6007,1332273123,,toppaidapplications_rank,21,ChoreoRoom | new_entrant=False
2026-09-01,chart_entry,gb,6007,1540668458,,toppaidapplications_rank,22,Birthday Countdown & Gift List | new_entrant=False
2026-09-01,chart_entry,gb,6007,6759630325,,toppaidapplications_rank,23,Open Relay - Open WebUI Client | new_entrant=False
2026-09-01,chart_entry,gb,6007,1573461917,,toppaidapplications_rank,24,SponsorBlock for Safari | new_entrant=False
2026-09-01,chart_entry,gb,6007,1661093205,,toppaidapplications_rank,25,SocialFocus: Hide Distractions | new_entrant=False
2026-09-01,chart_entry,gb,6007,6792722747,,toppaidapplications_rank,26,View Later | new_entrant=False
2026-09-01,chart_entry,gb,6007,1211287819,,toppaidapplications_rank,27,Show StopWatch | new_entrant=False
2026-09-01,chart_entry,gb,6007,6795152195,,toppaidapplications_rank,28,Kan Do: Project Management | new_entrant=False
2026-09-01,chart_entry,gb,6007,6480082872,,toppaidapplications_rank,29,Dumbify | new_entrant=False
2026-09-01,chart_entry,gb,6007,588849050,,toppaidapplications_rank,30,Gas Rate Calculator & Guide | new_entrant=False
2026-09-01,chart_entry,gb,6007,1451559391,,toppaidapplications_rank,31,Phone Buddy Phone Lost Alert | new_entrant=False
2026-09-01,chart_entry,gb,6007,6749447853,,toppaidapplications_rank,32,TeachMate | new_entrant=False
2026-09-01,chart_entry,gb,6007,1637438059,,toppaidapplications_rank,33,UnTrap for YouTube | new_entrant=False
2026-09-01,chart_entry,gb,6007,1328806990,,toppaidapplications_rank,34,Bear Focus Timer: Work & Study | new_entrant=False
2026-09-01,chart_entry,gb,6007,860024390,,toppaidapplications_rank,35,Story Planner for Writers | new_entrant=False
2026-09-01,chart_entry,gb,6007,1021997871,,toppaidapplications_rank,36,Wiring & Controls - Diagrams | new_entrant=False
2026-09-01,chart_entry,gb,6007,1639687057,,toppaidapplications_rank,37,Galactic: Web Browser & Google | new_entrant=False
2026-09-01,chart_entry,gb,6007,6480510866,,toppaidapplications_rank,38,MobileFamilyTree 11 | new_entrant=False
2026-09-01,chart_entry,gb,6007,6761693183,,toppaidapplications_rank,39,Raven - Markdown Notes | new_entrant=False
2026-09-01,chart_entry,gb,6007,6760622185,,toppaidapplications_rank,40,Sayboard: Offline AI Keyboard | new_entrant=False
2026-09-01,chart_entry,gb,6007,6755577839,,toppaidapplications_rank,41,Voice Memos - Merge | new_entrant=False
2026-09-01,chart_entry,gb,6007,367455861,,toppaidapplications_rank,42,PrintCentral for iPhone | new_entrant=False
2026-09-01,chart_entry,gb,6007,6760953798,,toppaidapplications_rank,43,ContactMe - Alerts for VATSIM | new_entrant=False
2026-09-01,chart_entry,gb,6007,1037960018,,toppaidapplications_rank,44,Graphic for iPhone | new_entrant=False
2026-09-01,chart_entry,gb,6007,284455726,,toppaidapplications_rank,45,Outliner | new_entrant=False
2026-09-01,chart_entry,gb,6007,377185812,,toppaidapplications_rank,46,CopyIt The Grid Drawing Method | new_entrant=False
2026-09-01,chart_entry,gb,6007,396101792,,toppaidapplications_rank,47,"ezPDF Reader: PDF Reader, Annotator & Form Filler | new_entrant=False"
2026-09-01,chart_entry,gb,6007,1260915283,,toppaidapplications_rank,48,Yoink - Improved Drag and Drop | new_entrant=False
2026-09-01,chart_entry,gb,6007,820659911,,toppaidapplications_rank,49,Voice Record Pro 7 Full | new_entrant=False
2026-09-01,chart_entry,gb,6007,1490084838,,toppaidapplications_rank,50,Notebooks: Write and Organize | new_entrant=False
2026-09-01,chart_entry,gb,6007,449838839,,toppaidapplications_rank,51,Secure+ password manager | new_entrant=False
